source_ip_address,source_port_number,destination_ip_address,destination_port_number,window_size,is_cwr,transport_protocol,is_ece,sequence_number,destination_mac_address,network_protocol,is_syn,is_urg,is_psh,is_ack,source_mac_address,acknowledge_number,ip_identifier,is_rst,ttl,total_ip_packet_length,is_fin,attack_flag,attack_step,attack_name
10.71.65.58,43930,142.250.206.234,443,501,0,TCP,0,695007901,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,4016462852,28151,0,64,52,0,0,benign,benign
142.250.206.234,443,10.71.65.58,43930,310,0,TCP,0,4016462852,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,695007902,59896,0,54,52,0,0,benign,benign
10.71.64.106,64988,10.71.255.255,51007,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,fc:b3:bc:49:41:de,-1,25778,0,128,172,0,0,benign,benign
10.71.65.58,41978,142.250.198.10,443,501,0,TCP,0,1382237583,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,2656924381,26843,0,64,52,0,0,benign,benign
10.71.65.36,54915,10.71.255.255,54915,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,8c:8d:28:a3:63:67,-1,53362,0,128,291,0,0,benign,benign
142.250.198.10,443,10.71.65.58,41978,305,0,TCP,0,2656924381,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,1382237584,3081,0,117,52,0,0,benign,benign
10.71.65.48,5353,224.0.0.251,5353,-1,0,UDP,0,-1,01:00:5e:00:00:fb,IP,0,0,0,0,3a:6c:09:a3:aa:b3,-1,43083,0,255,94,0,0,benign,benign
10.71.65.36,54915,10.71.255.255,54915,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,8c:8d:28:a3:63:67,-1,53363,0,128,291,0,0,benign,benign
10.71.64.67,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,f8:b5:4d:f5:e7:18,-1,15793,0,128,96,0,0,benign,benign
10.71.64.67,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,f8:b5:4d:f5:e7:18,-1,15794,0,128,96,0,0,benign,benign
10.71.65.36,54915,10.71.255.255,54915,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,8c:8d:28:a3:63:67,-1,53365,0,128,291,0,0,benign,benign
10.71.64.106,64988,10.71.255.255,51007,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,fc:b3:bc:49:41:de,-1,25779,0,128,172,0,0,benign,benign
10.71.64.67,137,10.71.255.255,137,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,f8:b5:4d:f5:e7:18,-1,15795,0,128,96,0,0,benign,benign
10.71.65.58,51118,142.251.220.67,443,501,0,TCP,0,578372902,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,1733601905,6607,0,64,146,0,0,benign,benign
10.71.65.58,51118,142.251.220.67,443,501,0,TCP,0,578372996,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,1733601905,6608,0,64,91,0,0,benign,benign
10.71.65.36,54915,10.71.255.255,54915,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,8c:8d:28:a3:63:67,-1,53366,0,128,291,0,0,benign,benign
142.251.220.67,443,10.71.65.58,51118,278,0,TCP,0,1733601905,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,578373035,19230,0,119,52,0,0,benign,benign
