source_ip_address,source_port_number,destination_ip_address,destination_port_number,window_size,is_cwr,transport_protocol,is_ece,sequence_number,destination_mac_address,network_protocol,is_syn,is_urg,is_psh,is_ack,source_mac_address,acknowledge_number,ip_identifier,is_rst,ttl,total_ip_packet_length,is_fin,attack_flag,attack_step,attack_name
142.250.206.238,443,10.71.65.58,48032,474,0,TCP,0,135973456,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,1447316684,34921,0,117,304,0,0,benign,normal
142.250.206.238,443,10.71.65.58,48032,474,0,TCP,0,135973708,f8:b5:4d:f5:9d:30,IP,0,0,1,1,98:a2:c0:37:6b:1f,1447316684,34922,0,117,91,0,0,benign,normal
10.71.65.58,48032,142.250.206.238,443,501,0,TCP,0,1447316719,00:00:0c:07:ac:46,IP,0,0,0,1,f8:b5:4d:f5:9d:30,135973747,13075,0,64,52,0,0,benign,normal
10.71.65.58,48032,142.250.206.238,443,501,0,TCP,0,1447316719,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,135973747,13076,0,64,91,0,0,benign,normal
142.250.206.238,443,10.71.65.58,48032,474,0,TCP,0,135973747,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,1447316719,34923,0,117,52,0,0,benign,normal
142.250.206.238,443,10.71.65.58,48032,474,0,TCP,0,135973747,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,1447316758,34924,0,117,52,0,0,benign,normal
10.71.64.106,64988,10.71.255.255,51007,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,fc:b3:bc:49:41:de,-1,23192,0,128,172,0,0,benign,normal
10.71.65.43,53507,255.255.255.255,8610,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,d4:d8:53:22:44:53,-1,48200,0,128,44,0,0,benign,normal
10.71.65.43,53507,255.255.255.255,8610,-1,0,UDP,0,-1,ff:ff:ff:ff:ff:ff,IP,0,0,0,0,d4:d8:53:22:44:53,-1,48201,0,128,44,0,0,benign,normal
10.71.65.58,55734,142.250.207.110,443,501,0,TCP,0,2281496449,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,2377753590,3845,0,64,2222,0,0,benign,normal
10.71.65.58,55734,142.250.207.110,443,501,0,TCP,0,2281498619,00:00:0c:07:ac:46,IP,0,0,1,1,f8:b5:4d:f5:9d:30,2377753590,3847,0,64,5406,0,0,benign,normal
142.250.207.110,443,10.71.65.58,55734,470,0,TCP,0,2377753590,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,2281498619,25284,0,118,52,0,0,benign,normal
142.250.207.110,443,10.71.65.58,55734,463,0,TCP,0,2377753590,f8:b5:4d:f5:9d:30,IP,0,0,0,1,98:a2:c0:37:6b:1f,2281501095,25285,0,118,52,0,0,benign,normal
